id,scenathon_id,pathway,country_id,alpha3,iteration,TradeAdjusment,submission_id,Year,GDP,Population,kcal_hist,kcal_targ,kcal_feas,fat_feas,prot_feas,kcal_mder,LNPPMatureForest,LNPPMatureOtherLand,PATarget,AgroecoSh,ProtectedAreasForest,ProtectedAreasOtherNat,ProtectedAreasOther,OECMAreas,CalcBioScore,HistCropland,HistHarvArea,HistPasture,HistUrban,HistForest,HistOtherLand,CalcCropland,CalcPasture,CalcForest,CalcNewForest,CalcOtherLand,NewOtherLand,CalcUrban,TotalLand,ForestChange,NewForestChange,NetForestChange,HistCropAllCO2e,HistCropCO2,HistCropN2O,HistCropCH4,CalcCropAllCO2e,CalcCropN2O,CalcCropCH4_CH4,CalcCropCH4,CalcCropCO2,HistLiveAllCO2e,HistLiveN2O,HistLiveCH4,CalcLiveAllCO2e,CalcLiveCH4_CH4,CalcLiveCH4,CalcLiveN2O,CalcAllAgriCO2e,CalcDeforCO2,CalcOtherLUCCO2,CalcSequestCO2,CalcPeatCO2,CalcAllLandCO2e,GHGbiofuels,HistWFblue,CalcWFblue,CalcSequestAband,CalcSequestAffor,CalcFarmLabourFTE,CalcN_org,CalcN_synth,HistN_org,HistN_synth,TotalP,HistP
10330,17,NationalCommitments,56,NPL,3,Yes,262,2030,46.55055508,33.288793,0,2697.9641,2668.925213,57.3824966,75.55001233,2061.23021,1581.329,26.9690141,0.325,0.900263995,2142.978114,15.83114496,2102.344,0,76.81338191,0,0,0,0,0,0,3073.550521,1741.008824,5780.76,212,3186.802524,270.2313274,70.64680398,14335,0,15,15,5.9577915,0,1.5330315,4.42476,8.829238686,3.086773899,0.163126162,4.437031612,1.305433176,19.23534392,2.5704588,16.66488512,16.83295604,0.526240144,14.31373193,2.519224113,25.66219473,0,3.541237944,-1.768624526,NULL,1.772613418,0,0,6202.980059,-9.07E-02,-1.677951742,1378.969895,101.9093665,274.8264493,0,0,104.2117368,0
11376,17,NationalCommitments,3,BRA,3,Yes,267,2040,25016.18833,230.132293,0,2147.117433,2127.242732,85.15477468,63.50636247,2093.141596,319174.6625,109722.9928,0.17,0.540105092,217992.635,30207.23544,13586.338,0,76.97898075,0,0,0,0,0,0,88760.91282,110489.2222,536887.0268,12000,35645.60922,61054.74,5815.041974,850652.553,-899.3075286,0,-899.3075286,0,0,0,0,99.34180047,66.60310648,0.243967937,6.635927878,26.10276611,0,0,0,423.5709857,102.5072216,309.799603,113.7713827,522.9127862,71.76743695,1.735525123,-371.6727788,NULL,-298.1698167,0,0,6266.477414,-271.2567788,-100.416,1009.730201,1560.064464,6463.305274,0,0,6474.900044,0
11036,18,GlobalSustainability,1,ARG,2,No,260,2045,932.2855903,50.924787,0,3079.545465,1707.099452,82.38672996,76.29950887,2086.540742,80526.146,239.7086339,0,0.392829858,31117.2199,179.3403486,7145.555,0,71.12667561,0,0,0,0,0,0,33447.25408,60420.44646,31117.2199,1926,106528.9463,39496.70931,732.424,273669,0,0,0,0,0,0,0,20.93198972,14.10935661,1.50E-02,0.407995509,6.414637595,0,0,0,113.1760259,3.283979675,89.32424715,23.85177872,131.1123607,0,0,-164.1801237,NULL,-164.1801237,-2.995654922,0,6270.430537,-148.7800456,-15.40007806,147.8030483,276.802071,1286.019502,0,0,384.4813688,0
11583,18,GlobalSustainability,5,CAN,3,Yes,268,2030,2146.098452,41.7017,0,2518.680182,2494.510167,116.2509523,78.02581594,2094.660696,412641.9826,298495.5113,0.34,0.520385329,174329.3849,116952.8852,27426.675,8817.882,90.78800678,0,0,0,0,0,0,40668.85927,34557.25827,343755.51,1333.333333,464685.9331,10108.07377,1450.0322,896559,0,333.3333333,333.3333333,17.4377931,0,17.4377931,0,63.05039647,40.55047446,5.96E-03,0.162235295,22.33768672,39.37050366,5.9604363,33.41006736,25.25768917,0.754250981,20.5156267,4.742062474,87.13539714,0,3.133368971,-5.605125485,NULL,-2.471756514,-1.172688504,0,6444.417705,0,-5.605125485,101.4567649,281.1077957,2493.927239,0,0,770.6813563,0
10839,17,NationalCommitments,3,BRA,2,No,267,2045,31310.37166,231.122502,0,2178.221791,2156.988784,85.74543294,65.3447742,2090.335595,313580.5195,109799.0131,0.17,0.546768402,218737.0777,31400.57831,13586.338,0,77.16514573,0,0,0,0,0,0,92383.07303,115791.3682,527505.5167,12000,37410.66916,59354.97595,6206.949914,850652.553,-1803.071183,0,-1803.071183,0,0,0,0,106.7953539,72.3971102,0.249682146,6.791354379,27.60688934,0,0,0,479.5201921,129.0771429,351.0898286,128.4303635,586.315546,143.7720948,1.735525123,-372.0057751,NULL,-226.4981552,0,0,6469.15209,-271.5897751,-100.416,1063.390839,1685.330664,6945.735553,0,0,6934.951079,0
10830,17,NationalCommitments,3,BRA,2,No,267,2000,1186.42,175.87372,2762.066122,2762.066122,2752.798551,92.12430273,74.14835254,2052.806988,328195.78,51932.939,0.17,0.673447599,210120.265,24241.364,13305.296,0,76.22591257,51748.924,49929.535,169747.8922,2465.302549,589854.9041,16691.14882,51748.924,173760.616,589854.9041,0,32822.80642,0,2465.302549,850652.553,0,0,0,39.21166186,17.6302678,14.9165835,6.66481056,47.53503867,23.30260001,0.24500532,6.664144699,17.56829396,368.3053143,86.0155842,282.2897301,374.7665879,10.1019363,274.7726672,99.99392064,422.3016266,0,0,0,NULL,0,0,0,6502.261642,0,0,1029.277371,1331.537727,1480.272156,1336.234854,1668,1449.093022,2338
11071,18,GlobalSustainability,3,BRA,2,No,267,2000,1186.42,175.87372,2762.066122,2762.066122,2752.798551,92.12430273,74.14835254,2052.806988,328195.78,51932.939,0.17,0.673447599,210120.265,24241.364,13305.296,0,76.22591257,51748.924,49929.535,169747.8922,2465.302549,589854.9041,16691.14882,51748.924,173760.616,589854.9041,0,32822.80642,0,2465.302549,850652.553,0,0,0,39.21166186,17.6302678,14.9165835,6.66481056,47.53503867,23.30260001,0.24500532,6.664144699,17.56829396,368.3053143,86.0155842,282.2897301,374.7665879,10.1019363,274.7726672,99.99392064,422.3016266,0,0,0,NULL,0,0,0,6502.261642,0,0,1029.277371,1331.537727,1480.272156,1336.234854,1668,1449.093022,2338
9939,16,CurrentTrend,3,BRA,2,No,267,2000,1186.42,175.87372,2762.066122,2762.066122,2752.798551,92.12430273,74.14835254,2052.806988,328195.78,51932.939,NULL,0.673447599,210120.265,24241.364,13305.296,0,76.22591257,51748.924,49929.535,169747.8922,2465.302549,589854.9041,16691.14882,51748.924,173760.616,589854.9041,0,32822.80642,0,2465.302549,850652.553,0,0,0,39.21166186,17.6302678,14.9165835,6.66481056,47.53503867,23.30260001,0.24500532,6.664144699,17.56829396,368.3053143,86.0155842,282.2897301,374.7665879,10.1019363,274.7726672,99.99392064,422.3016266,0,0,0,NULL,0,0,0,6502.261642,0,0,1029.277371,1331.537727,1480.272156,1336.234854,1668,1449.093022,2338
10192,16,CurrentTrend,3,BRA,3,Yes,267,2000,1186.42,175.87372,2762.066122,2762.066122,2752.815503,92.1241986,74.1486666,2052.806988,328195.78,51932.939,NULL,0.673734991,210120.265,24241.364,13305.296,0,76.22591257,51748.924,49929.535,169747.8922,2465.302549,589854.9041,16691.14882,51748.924,173756.1216,589854.9041,0,32827.30084,0,2465.302549,850652.553,0,0,0,39.21166186,17.6302678,14.9165835,6.66481056,47.55250421,23.31272738,0.245008188,6.664222704,17.57555413,368.3053143,86.0155842,282.2897301,374.7570244,10.10168031,274.7657043,99.99132002,422.3095286,0,0,0,NULL,0,0,0,6502.553233,0,0,1029.395893,1332.08799,1480.803816,1336.234854,1668,1449.774358,2338
11368,17,NationalCommitments,3,BRA,3,Yes,267,2000,1186.42,175.87372,2762.066122,2762.066122,2752.815503,92.1241986,74.1486666,2052.806988,328195.78,51932.939,0.17,0.673734991,210120.265,24241.364,13305.296,0,76.22591257,51748.924,49929.535,169747.8922,2465.302549,589854.9041,16691.14882,51748.924,173756.1216,589854.9041,0,32827.30084,0,2465.302549,850652.553,0,0,0,39.21166186,17.6302678,14.9165835,6.66481056,47.55250421,23.31272738,0.245008188,6.664222704,17.57555413,368.3053143,86.0155842,282.2897301,374.7570244,10.10168031,274.7657043,99.99132002,422.3095286,0,0,0,NULL,0,0,0,6502.553233,0,0,1029.395893,1332.08799,1480.803816,1336.234854,1668,1449.774358,2338
11511,18,GlobalSustainability,3,BRA,3,Yes,267,2000,1186.42,175.87372,2762.066122,2762.066122,2752.815503,92.1241986,74.1486666,2052.806988,328195.78,51932.939,0.17,0.673734991,210120.265,24241.364,13305.296,0,76.22591257,51748.924,49929.535,169747.8922,2465.302549,589854.9041,16691.14882,51748.924,173756.1216,589854.9041,0,32827.30084,0,2465.302549,850652.553,0,0,0,39.21166186,17.6302678,14.9165835,6.66481056,47.55250421,23.31272738,0.245008188,6.664222704,17.57555413,368.3053143,86.0155842,282.2897301,374.7570244,10.10168031,274.7657043,99.99132002,422.3095286,0,0,0,NULL,0,0,0,6502.553233,0,0,1029.395893,1332.08799,1480.803816,1336.234854,1668,1449.774358,2338
10194,16,CurrentTrend,3,BRA,3,Yes,267,2010,5109.45,196.353492,3004.516383,3004.516383,2978.089003,98.9713537,82.18586712,2083.499787,328195.78,51932.939,NULL,0.668506886,210120.265,24241.364,13305.296,0,76.22591257,65277.803,64254.4,177571.9719,2997.777812,565834.1855,19075.13915,64989.77615,170430.931,567605.4426,0,33971.47983,10419.00754,3235.915824,850652.553,-3521.192959,0,-3521.192959,47.7950492,21.634107,21.187803,4.9731392,68.27392507,37.25888066,0.359576367,9.780477179,21.23456722,458.3794532,111.5501751,346.8292781,462.3530875,37.35732272,338.7063927,123.6466949,530.6270126,280.6641724,-31.73159381,-48.46097856,NULL,200.4716,0,15299.97948,6514.56358,-48.46097856,0,1058.853431,1663.479269,2957.306397,1734.837531,3091.46331,2696.716446,3307.59503
11370,17,NationalCommitments,3,BRA,3,Yes,267,2010,5109.45,196.353492,3004.516383,3004.516383,2978.089003,98.9713537,82.18586712,2083.499787,328195.78,51932.939,0.17,0.668506886,210120.265,24241.364,13305.296,0,76.22591257,65277.803,64254.4,177571.9719,2997.777812,565834.1855,19075.13915,64989.77615,170430.931,577231.0437,0,32672.27129,2092.615021,3235.915824,850652.553,-2347.461973,0,-2347.461973,47.7950492,21.634107,21.187803,4.9731392,68.27392507,37.25888066,0.359576367,9.780477179,21.23456722,458.3794532,111.5501751,346.8292781,462.3530875,37.35732272,338.7063927,123.6466949,530.6270126,187.1094483,2.160036821,-8.755501246,NULL,180.5139838,0,15299.97948,6514.56358,-8.755501246,0,1058.853431,1663.479269,2957.306397,1734.837531,3091.46331,2696.716446,3307.59503
11513,18,GlobalSustainability,3,BRA,3,Yes,267,2010,5109.45,196.353492,3004.516383,3004.516383,2978.089003,98.9713537,82.18586712,2083.499787,328195.78,51932.939,0.17,0.668506886,210120.265,24241.364,13305.296,0,76.22591257,65277.803,64254.4,177571.9719,2997.777812,565834.1855,19075.13915,64989.77615,170430.931,577231.0437,0,32672.27129,2092.615021,3235.915824,850652.553,-2347.461973,0,-2347.461973,47.7950492,21.634107,21.187803,4.9731392,68.27392507,37.25888066,0.359576367,9.780477179,21.23456722,458.3794532,111.5501751,346.8292781,462.3530875,37.35732272,338.7063927,123.6466949,530.6270126,187.1094483,2.160036821,-8.755501246,NULL,180.5139838,0,15299.97948,6514.56358,-8.755501246,0,1058.853431,1663.479269,2957.306397,1734.837531,3091.46331,2696.716446,3307.59503
10832,17,NationalCommitments,3,BRA,2,No,267,2010,5109.45,196.353492,3004.516383,3004.516383,2978.212889,98.97772714,82.19407298,2083.499787,328195.78,51932.939,0.17,0.670557525,210120.265,24241.364,13305.296,0,76.22591257,65277.803,64254.4,177571.9719,2997.777812,565834.1855,19075.13915,64989.77615,170447.4509,577231.113,0,32661.72951,2086.567673,3235.915824,850652.553,-2347.392667,0,-2347.392667,47.7950492,21.634107,21.187803,4.9731392,68.43740635,37.35869821,0.359593848,9.780952665,21.29775548,458.3794532,111.5501751,346.8292781,462.3971915,37.36086436,338.7385036,123.6586879,530.8345978,187.1039266,2.160036821,-8.730199144,NULL,180.5337642,0,15299.97948,6517.706109,-8.730199144,0,1075.445119,1668.466524,2966.165963,1734.837531,3091.46331,2706.226649,3307.59503
11073,18,GlobalSustainability,3,BRA,2,No,267,2010,5109.45,196.353492,3004.516383,3004.516383,2978.212889,98.97772714,82.19407298,2083.499787,328195.78,51932.939,0.17,0.670557525,210120.265,24241.364,13305.296,0,76.22591257,65277.803,64254.4,177571.9719,2997.777812,565834.1855,19075.13915,64989.77615,170447.4509,577231.113,0,32661.72951,2086.567673,3235.915824,850652.553,-2347.392667,0,-2347.392667,47.7950492,21.634107,21.187803,4.9731392,68.43740635,37.35869821,0.359593848,9.780952665,21.29775548,458.3794532,111.5501751,346.8292781,462.3971915,37.36086436,338.7385036,123.6586879,530.8345978,187.1039266,2.160036821,-8.730199144,NULL,180.5337642,0,15299.97948,6517.706109,-8.730199144,0,1075.445119,1668.466524,2966.165963,1734.837531,3091.46331,2706.226649,3307.59503
9941,16,CurrentTrend,3,BRA,2,No,267,2010,5109.45,196.353492,3004.516383,3004.516383,2978.212889,98.97772714,82.19407298,2083.499787,328195.78,51932.939,NULL,0.670557525,210120.265,24241.364,13305.296,0,76.22591257,65277.803,64254.4,177571.9719,2997.777812,565834.1855,19075.13915,64989.77615,170447.4509,567605.5466,0,33966.95075,10406.91285,3235.915824,850652.553,-3521.089001,0,-3521.089001,47.7950492,21.634107,21.187803,4.9731392,68.43740635,37.35869821,0.359593848,9.780952665,21.29775548,458.3794532,111.5501751,346.8292781,462.3971915,37.36086436,338.7385036,123.6586879,530.8345978,280.6558898,-31.73059443,-48.41022937,NULL,200.515066,0,15299.97948,6517.706109,-48.41022937,0,1075.445119,1668.466524,2966.165963,1734.837531,3091.46331,2706.226649,3307.59503
9936,16,CurrentTrend,5,CAN,2,No,268,2040,2730.837356,45.808241,0,3065.88782,3038.82975,148.188169,99.30271357,1864.930338,406848.329,288136.96,NULL,0.533451511,117097.532,79921.708,27426.675,8817.882,90.78800678,0,0,0,0,0,0,48434.67423,54313.76068,336511.9,0,448553.106,7040.077687,1705.4814,896559,-2229.597432,0,-2229.597432,0,0,0,0,74.18437731,46.72258538,0.007279881,0.198012771,27.26377916,0,0,0,40.68655073,1.222843759,33.26135026,7.425200467,113.6982395,79.88763591,32.75312697,0,NULL,112.6407629,-1.172688504,0,6535.791852,0,0,125.104294,309.5015191,2867.300796,0,0,874.6356335,0
11377,17,NationalCommitments,3,BRA,3,Yes,267,2045,31310.37166,231.122502,0,2178.221791,2157.853392,85.83144507,65.47330429,2090.335595,318793.1132,120691.4156,0.17,0.539234633,218737.0777,31400.57831,13586.338,0,77.1642215,0,0,0,0,0,0,88892.72868,99635.6958,536248.4066,12000,35635.81152,72032.96048,6206.949914,850652.553,-638.6202146,0,-638.6202146,0,0,0,0,101.4787402,68.76954024,0.241029066,6.555990593,26.15320937,0,0,0,414.2778735,111.395535,302.9958552,111.2820183,515.7566137,50.99795727,1.735525123,-417.6056533,NULL,-364.8721709,0,0,6628.688328,-317.1896533,-100.416,1031.437718,1603.062279,6653.826322,0,0,6609.08313,0
10873,17,NationalCommitments,5,CAN,2,No,268,2050,3313.959111,49.26773,0,2497.452557,2475.178586,124.9423297,84.1207682,2087.231683,412589.3641,297745.4496,0.25,0.525935028,215421.1845,144036.6832,27426.675,8817.882,90.78800678,0,0,0,0,0,0,42842.66869,22107.34938,343688.1939,1000,463510.9853,21448.87211,1960.9306,896559,0,0,0,19.1020557,0,19.1020557,0,65.53762401,41.64756235,6.33E-03,0.172258872,23.71780279,39.7507328,6.014736,33.7359968,19.82679355,0.615271469,16.73538395,3.091409602,84.19172906,0,7.085200705,-4.203844114,NULL,2.881356591,-1.172688504,0,6657.475113,0,-4.203844114,111.011988,296.0074319,2560.550104,0,0,818.9184542,0
11122,17,NationalCommitments,56,NPL,2,No,262,2035,60.40014963,34.815346,0,2697.9641,2670.606174,57.38065798,75.54695102,2073.221475,1581.329,30.48948348,0.325,0.889513366,2142.978114,15.83114496,2102.344,0,76.81338191,0,0,0,0,0,0,2851.602896,1659.469301,5780.76,212,3607.007729,153.5132699,70.64680398,14335,0,0,0,0,0,0,0,8.703867546,2.858010063,0.17047009,4.636786447,1.209071036,0,0,0,17.04857091,0.532655523,14.48823022,2.560340691,25.75243846,0,1.959921907,-1.9699673,NULL,-1.00E-02,0,0,6660.098842,-0.292015558,-1.677951742,1294.70172,89.84280675,241.7771003,0,0,84.02250473,0
10331,17,NationalCommitments,56,NPL,3,Yes,262,2035,60.40014963,34.815346,0,2697.9641,2668.959991,57.38067438,75.54695884,2073.221475,1581.329,26.12928689,0.325,0.899289838,2142.978114,15.83114496,2102.344,0,76.81338191,0,0,0,0,0,0,3213.546928,1659.469301,5780.76,212,3087.575879,311.0010891,70.64680398,14335,0,0,0,0,0,0,0,9.238058171,3.240806841,0.170307152,4.632354541,1.364896789,0,0,0,17.04857091,0.532655523,14.48823022,2.560340691,26.28662908,0,2.447445025,-1.92996814,NULL,0.517476884,0,0,6660.098869,-0.252016398,-1.677951742,1438.443007,106.8745599,288.0723895,0,0,109.8415337,0
11463,18,GlobalSustainability,56,NPL,2,No,262,2035,60.40014963,34.815346,0,2583.359371,2556.498851,64.75172666,73.77780411,2073.221475,1581.329,32.47915214,0.325,0.849697439,2142.978114,15.83114496,2102.344,0,76.81338191,0,0,0,0,0,0,2678.901986,1537.926092,5780.76,212,3842.392177,212.3729423,70.64680398,14335,0,10,10,0,0,0,0,9.393452602,3.027627219,0.192283428,5.230109231,1.135716152,0,0,0,17.55567437,0.531903929,14.46778686,3.087887504,26.94912697,0,2.473263502,-2.218033219,NULL,0.255230283,0,0,6772.829767,-0.540081477,-1.677951742,1468.84189,93.94524351,253.0693869,0,0,89.51607119,0
10320,18,GlobalSustainability,56,NPL,3,Yes,262,2035,60.40014963,34.815346,0,2583.359371,2554.539041,64.75174288,73.77781185,2073.221475,1581.329,28.88373075,0.325,0.860752474,2142.978114,15.83114496,2102.344,0,76.81338191,0,0,0,0,0,0,2950.75069,1537.926092,5780.76,212,3413.055653,369.8607614,70.64680398,14335,0,10,10,0,0,0,0,9.878544604,3.400531201,0.192086014,5.224739578,1.253273825,0,0,0,17.55567437,0.531903929,14.46778686,3.087887504,27.43421897,0,2.542875858,-2.17803406,NULL,0.364841798,0,0,6772.829787,-0.500082318,-1.677951742,1578.815833,110.6950339,298.5982518,0,0,114.907663,0
11198,18,GlobalSustainability,5,CAN,2,No,268,2030,2146.098452,41.7017,0,2518.680182,2495.796044,116.289345,78.08889977,2094.660696,412532.2028,298064.365,0.34,0.521586114,174329.3849,116952.8852,27426.675,8817.882,90.78800678,0,0,0,0,0,0,41621.00311,35829.02659,343616.7423,1333.333333,464007.4522,8701.410286,1450.0322,896559,0,333.3333333,333.3333333,17.4377931,0,17.4377931,0,65.53952712,42.42976868,6.13E-03,0.166632509,22.94312593,39.37050366,5.9604363,33.41006736,26.50682921,0.792792787,21.56396382,4.942865393,90.87366783,0,6.31645758,-5.605125485,NULL,0.711332095,-1.172688504,0,6793.044571,0,-5.605125485,103.3261375,288.7185448,2609.968625,0,0,785.7329281,0
11037,18,GlobalSustainability,1,ARG,2,No,260,2050,1030.880607,51.621175,0,3079.545465,1661.566457,81.48244428,75.32622893,2086.321581,80526.146,239.7086339,0,0.392762225,31117.2199,179.3682184,7145.555,0,71.12667561,0,0,0,0,0,0,33447.25408,56769.93591,31117.2199,1926,106528.9463,43147.21985,732.424,273669,0,0,0,22.86080966,0,20.1207279,2.74008176,21.56623592,14.78167946,1.36E-02,0.369918862,6.414637595,141.6319921,30.5127732,111.1192189,111.711129,3.243537038,88.22420743,23.4869216,130.28171,0,0,-178.7746583,NULL,-178.7746583,-2.995654922,0,6832.839532,-163.3745802,-15.40007806,153.1211803,301.3575077,1359.628067,0,0,383.4679995,0
10046,16,CurrentTrend,1,ARG,2,No,260,2040,841.0747977,50.014489,0,3079.545465,3067.129127,109.125696,105.2364779,1861.616284,78875.89796,170.6141687,NULL,0.589291967,14683.949,179.201,7145.555,0,71.12667561,0,0,0,0,0,0,69798.24976,70171.7375,29054.40985,300,75824.96329,27546.91596,972.7236382,273669,-313.3123562,0,-313.3123562,0,0,0,0,45.0214861,23.62480241,0.047855804,1.301677871,20.09500582,0,0,0,119.3682791,3.459728276,94.10460912,25.26367002,161.3941103,23.79949639,96.82936522,-91.73206559,NULL,28.89679602,-2.995654922,0,6944.10239,-89.33329954,-2.398766053,212.5411325,268.8791286,1345.963797,0,0,461.0026404,0
10193,16,CurrentTrend,3,BRA,3,Yes,267,2005,2736.92,186.797334,2927.238895,2927.238895,2895.022354,92.43476913,76.77933614,2070.388796,328195.78,51932.939,NULL,0.660062367,210120.265,24241.364,13305.296,0,76.22591257,64216.479,62190.783,173388.6232,2735.67069,573108.8475,16993.46743,63965.07656,169499.0622,571126.6356,0,32818.32219,10419.00754,2824.44889,850652.553,-18728.26848,0,-18728.26848,43.12648146,18.0441172,18.0215217,7.06084256,57.43157128,32.10280445,0.25965399,7.062588523,18.26617831,446.6868975,104.8502637,341.8366338,456.1410138,24.60697408,334.6548475,121.4861662,513.572585,1492.226565,1.590443655,-43.59312755,NULL,1450.223881,0,0,6962.2908,-43.59312755,0,1123.423946,1500.804839,2472.003166,1521.144024,2200.28446,2382.480036,2879.51109
11369,17,NationalCommitments,3,BRA,3,Yes,267,2005,2736.92,186.797334,2927.238895,2927.238895,2895.022354,92.43476913,76.77933614,2070.388796,328195.78,51932.939,0.17,0.660062367,210120.265,24241.364,13305.296,0,76.22591257,64216.479,62190.783,173388.6232,2735.67069,573108.8475,16993.46743,63965.07656,169499.0622,579578.5056,0,32692.84463,2092.615021,2824.44889,850652.553,-10276.3984,0,-10276.3984,43.12648146,18.0441172,18.0215217,7.06084256,57.43157128,32.10280445,0.25965399,7.062588523,18.26617831,446.6868975,104.8502637,341.8366338,456.1410138,24.60697408,334.6548475,121.4861662,513.572585,818.800452,5.257937209,-8.755501246,NULL,815.3028879,0,0,6962.2908,-8.755501246,0,1123.423946,1500.804839,2472.003166,1521.144024,2200.28446,2382.480036,2879.51109
11512,18,GlobalSustainability,3,BRA,3,Yes,267,2005,2736.92,186.797334,2927.238895,2927.238895,2895.022354,92.43476913,76.77933614,2070.388796,328195.78,51932.939,0.17,0.660062367,210120.265,24241.364,13305.296,0,76.22591257,64216.479,62190.783,173388.6232,2735.67069,573108.8475,16993.46743,63965.07656,169499.0622,579578.5056,0,32692.84463,2092.615021,2824.44889,850652.553,-10276.3984,0,-10276.3984,43.12648146,18.0441172,18.0215217,7.06084256,57.43157128,32.10280445,0.25965399,7.062588523,18.26617831,446.6868975,104.8502637,341.8366338,456.1410138,24.60697408,334.6548475,121.4861662,513.572585,818.800452,5.257937209,-8.755501246,NULL,815.3028879,0,0,6962.2908,-8.755501246,0,1123.423946,1500.804839,2472.003166,1521.144024,2200.28446,2382.480036,2879.51109
9940,16,CurrentTrend,3,BRA,2,No,267,2005,2736.92,186.797334,2927.238895,2927.238895,2897.351274,92.5883934,76.88459192,2070.388796,328195.78,51932.939,NULL,0.660817848,210120.265,24241.364,13305.296,0,76.22591257,64216.479,62190.783,173388.6232,2735.67069,573108.8475,16993.46743,63965.07656,169515.6514,571126.6356,0,32813.82776,10406.91285,2824.44889,850652.553,-18728.26848,0,-18728.26848,43.12648146,18.0441172,18.0215217,7.06084256,57.48454159,32.13591027,0.259659687,7.06274349,18.28588783,446.6868975,104.8502637,341.8366338,456.1850423,24.60933178,334.6869122,121.4981301,513.6695839,1492.226565,1.590443655,-43.54252335,NULL,1450.274486,0,0,6965.710791,-43.54252335,0,1124.252844,1502.420568,2474.471602,1521.144024,2200.28446,2385.604406,2879.51109
10831,17,NationalCommitments,3,BRA,2,No,267,2005,2736.92,186.797334,2927.238895,2927.238895,2897.351274,92.5883934,76.88459192,2070.388796,328195.78,51932.939,0.17,0.660817848,210120.265,24241.364,13305.296,0,76.22591257,64216.479,62190.783,173388.6232,2735.67069,573108.8475,16993.46743,63965.07656,169515.6514,579578.5056,0,32682.30286,2086.567673,2824.44889,850652.553,-10276.3984,0,-10276.3984,43.12648146,18.0441172,18.0215217,7.06084256,57.48454159,32.13591027,0.259659687,7.06274349,18.28588783,446.6868975,104.8502637,341.8366338,456.1850423,24.60933178,334.6869122,121.4981301,513.6695839,818.800452,5.432342708,-8.730199144,NULL,815.5025955,0,0,6965.710791,-8.730199144,0,1124.252844,1502.420568,2474.471602,1521.144024,2200.28446,2385.604406,2879.51109
11072,18,GlobalSustainability,3,BRA,2,No,267,2005,2736.92,186.797334,2927.238895,2927.238895,2897.351274,92.5883934,76.88459192,2070.388796,328195.78,51932.939,0.17,0.660817848,210120.265,24241.364,13305.296,0,76.22591257,64216.479,62190.783,173388.6232,2735.67069,573108.8475,16993.46743,63965.07656,169515.6514,579578.5056,0,32682.30286,2086.567673,2824.44889,850652.553,-10276.3984,0,-10276.3984,43.12648146,18.0441172,18.0215217,7.06084256,57.48454159,32.13591027,0.259659687,7.06274349,18.28588783,446.6868975,104.8502637,341.8366338,456.1850423,24.60933178,334.6869122,121.4981301,513.6695839,818.800452,5.432342708,-8.730199144,NULL,815.5025955,0,0,6965.710791,-8.730199144,0,1124.252844,1502.420568,2474.471602,1521.144024,2200.28446,2385.604406,2879.51109
11207,17,NationalCommitments,14,RUS,2,No,284,2020,1422.62,145.617328,3027.565813,3027.565813,2981.233118,88.95688697,90.59531278,1844.882266,806690.967,124901.568,NULL,0.117174383,96404.493,12999.747,16210.796,0,88.18203807,92191,62384.838,27832,0,815311.6,702352.4,92146.19773,27637.95488,809227.005,0,648763.2683,56731.21312,3628.361,1638134,0,0,0,54.75734092,18.2699255,30.8941815,5.59323392,40.72092911,24.36381463,5.96E-02,1.619836782,14.7372777,58.6804121,8.4101745,50.2702376,56.43758315,1.815485016,49.38119244,7.056390703,97.08795082,0,10.59337735,-188.1637835,NULL,-177.5704062,-7.06E-02,9227.000587,7001.213928,-99.37858044,-88.78520309,289.4448258,935.8368203,1820.191254,1159.290565,1916.418,274.2992448,686.451
11570,18,GlobalSustainability,14,RUS,2,No,284,2020,1422.62,145.617328,3027.565813,3027.565813,2981.233118,88.95688697,90.59531278,1844.882266,806690.967,124901.568,NULL,0.117174383,96404.493,12999.747,16210.796,0,88.18203807,92191,62384.838,27832,0,815311.6,702352.4,92146.19773,27637.95488,809227.005,0,648763.2683,56731.21312,3628.361,1638134,0,0,0,54.75734092,18.2699255,30.8941815,5.59323392,40.72092911,24.36381463,5.96E-02,1.619836782,14.7372777,58.6804121,8.4101745,50.2702376,56.43758315,1.815485016,49.38119244,7.056390703,97.08795082,0,10.59337735,-188.1637835,NULL,-177.5704062,-7.06E-02,9227.000587,7001.213928,-99.37858044,-88.78520309,289.4448258,935.8368203,1820.191254,1159.290565,1916.418,274.2992448,686.451
9723,16,CurrentTrend,14,RUS,2,No,284,2020,1422.62,145.617328,3027.565813,3027.565813,2981.233118,88.95688697,90.59531278,1844.882266,806690.967,124901.568,NULL,0.117174383,96404.493,12999.747,16210.796,0,88.18203807,92191,62384.838,27832,0,815311.6,702352.4,92146.19773,27637.95488,809227.005,0,648763.2683,56731.21312,3628.361,1638134,0,0,0,54.75734092,18.2699255,30.8941815,5.59323392,40.72092911,24.36381463,0.059552823,1.619836782,14.7372777,58.6804121,8.4101745,50.2702376,56.43758315,1.815485016,49.38119244,7.056390703,97.08795082,0,10.59337735,-188.1637835,NULL,-177.5704062,-0.070561435,9227.000587,7001.213928,-99.37858044,-88.78520309,289.4448258,935.8368203,1820.191254,1159.290565,1916.418,274.2992448,686.451
