scenathon_id,country_id,country,pathway_id,pathway,iteration,tradeadjusment,submission_id,year,gdp,population,kcal_hist,kcal_targ,kcal_feas,fat_feas,prot_feas,kcal_mder,lnppmatureforest,lnppmatureotherland,patarget,agroecosh,protectedareasforest,protectedareasothernat,protectedareasother,oecmareas,calcbioscore,histcropland,histharvarea,histpasture,histurban,histforest,histotherland,calccropland,calcpasture,calcforest,calcnewforest,calcotherland,newotherland,calcurban,totalland,forestchange,newforestchange,netforestchange,histcropallco2e,histcropco2,histcropn2o,histcropch4,calccropallco2e,calccropn2o,calccropch4_ch4,calccropch4,calccropco2,histliveallco2e,histliven2o,histlivech4,calcliveallco2e,calclivech4_ch4,calclivech4,calcliven2o,calcallagrico2e,calcdeforco2,calcotherlucco2,calcsequestco2,calcsequestco3,calcalllandco2e,ghgbiofuels,histwfblue,calcwfblue,calcsequestaband,calcsequestaffor,calcfarmlabourfte,calcn_org,calcn_synth,histn_org,histn_synth,totalp,histp,lnppnewforest,lnppnewotherland,kcal_pou
16,57,TUR,2,NationalCommitments,4,No,419,2000,413.827,64.113547,3278.088981,3278.088981,3271.179587,92.81978948,95.05441282,2044.49663,8812.44,1863.492,0.3,0.291415205,11.697,23.955,130.343,0,71.8634665,26379,19725.032,14100,0,20148.35,16335.65,26379,14006.68596,20148.35,0,16005.7905,0,423.1735375,76963,0,0,0,24.33621302,12.519501,11.3525685,0.46414352,23.80205793,11.13093887,1.70425822464101E-02,0.463558237,12.20756082,28.03781996,10.1463726,17.89144736,23.70643733,0.540911802,14.71280102,8.993636309,47.50849526,0,0,0,,0,0,0,19083.17382,0,0,2252.764343,60.34574454,1345.972208,61.88776121,1378.191,224.4116458,628.639,0,1672.220441,3480.426988
16,57,TUR,2,NationalCommitments,4,No,419,2005,525.476,68.704714,3239.426177,3239.426177,3231.387649,97.74945009,93.66500658,2062.551736,8812.44,1863.492,0.3,0.290106237,11.697,23.955,130.343,0,71.8634665,26606,19660.709,14617,0,20615.715,15124.285,26606,14544.07452,20148.35,0,15153.8537,0,510.7217828,76963,0,0,0,25.52211276,13.2327427,11.6193987,0.66997136,26.04645795,12.17872604,2.46290389407943E-02,0.669909859,13.19782205,24.47883602,9.0637365,15.41509952,21.79838872,0.487745318,13.26667265,8.53171607,47.84484667,0,2.828382311,0,,2.828382311,0,25140.01908,19513.44979,0,0,2184.257889,64.06829784,1459.899735,64.23781875,1372.053,221.8815416,601.606,0,1672.220441,3431.809286
16,57,TUR,2,NationalCommitments,4,No,419,2020,1015.72,84.135428,3586.631917,3586.631917,3590.236079,136.6067249,109.0178418,2078.683018,8981.585,1831.988,0.3,0.291700362,13.279,23.554,133.601,0,71.8634665,23145,17085.54,14617,0,22220.36,16980.64,23145,14550.01132,20148.35,0,15133.48089,3088.352788,897.805,76963,0,0,0,32.16449324,15.4876577,15.7033149,0.97352064,31.16957941,13.90506185,3.58264189334854E-02,0.974478595,16.29003897,41.5031704,15.110004,26.3931664,37.51162033,0.860163978,23.39646019,14.11516014,68.68119975,0,0.207674991,-2.939917119,,-2.732242129,0,25140.01908,16837.42378,-2.939917119,0,2011.742149,99.36055056,1686.648328,94.46645272,2052.685,261.5443859,763.639,0,2470.68223,3764.300696
16,57,TUR,2,NationalCommitments,4,No,419,2025,1192.789415,86.696476,0,3493.67593,3475.493393,130.0861832,107.2631909,2085.468761,8981.585,1520.597633,0.3,0.291670051,995.6387741,219.4087898,133.601,0,72.76110732,0,0,0,0,0,0,20816.34458,13092.53026,20148.35,0,15124.59534,6714.549208,1066.630619,76963,0,0,0,0,0,0,0,27.02982495,11.82601308,3.76708333810572E-02,1.024646668,14.17916521,0,0,0,37.5354372,0.853215847,23.20747103,14.32796617,64.56526216,0,0.606455436,-6.067399555,,-5.460944119,0,0,15876.69389,-6.067399555,0,1857.626616,97.57717912,1416.626422,0,0,219.2754866,0,0,5371.639366,3644.448455
16,57,TUR,2,NationalCommitments,4,No,419,2030,1378.987575,88.879698,0,3400.719944,3374.007806,123.6726431,105.887114,2092.908103,8981.585,1519.704296,0.3,0.293363364,1977.998548,415.2635796,133.601,0,73.6541263,0,0,0,0,0,0,20461.9684,11631.25307,20148.35,0,15115.70978,8370.262508,1235.456239,76963,3.63797880709171E-12,0,3.63797880709171E-12,13.12945606,0,11.9239575,1.20549856,26.13628297,11.22826416,3.86061628841038E-02,1.05008763,13.85793118,34.67605026,12.9353133,21.74073696,37.03259858,0.834553966,22.69986786,14.33273071,63.16888154,0,0.606455436,-7.779602915,,-7.173147478,0,0,16584.29894,-7.779602915,0,1893.784605,106.8739623,1330.788847,0,0,214.8131871,0,0,6696.210007,3539.483812
16,57,TUR,2,NationalCommitments,4,No,419,2015,864.317,79.646178,3452.957153,3452.957153,3446.332644,122.2895573,100.8302003,2079.945011,8833.44,1854.135,0.3,0.297694985,13.037,23.637,134.097,0,71.8634665,23934,17165.024,14617,0,21630.3,16781.7,23934,14552.15144,20148.35,0,15141.58101,2443.014839,743.902709,76963,0,0,0,24.5247989,11.3178774,12.3085599,0.8983616,24.54095867,12.41632222,0.033023245,0.898232271,11.22640418,32.98976306,12.0304821,20.95928096,29.62106166,0.677691425,18.43320677,11.18785489,54.16202033,0,0.205502161,-2.272561362,,-2.067059201,0,25140.01908,16466.5013,-2.272561362,0,2038.824874,74.65513156,1505.112002,75.26342476,1486.568,215.1883169,584.569,0,1954.411871,3628.609379
16,57,TUR,2,NationalCommitments,4,No,419,2050,2209.371683,95.829258,0,3028.895998,2964.622121,97.78496004,100.0658525,2083.041994,8981.585,1516.130948,0.3,0.305832358,5907.437645,1198.682739,133.601,0,77.14313915,0,0,0,0,0,0,18004.13701,6561.752008,20148.35,0,15080.16754,15257.83473,1910.758716,76963,0,0,0,14.57491444,0,13.1116986,1.46321584,21.05046876,8.289787625,4.15705451997821E-02,1.130718829,11.6299623,39.73522606,14.9447571,24.79046896,32.23626568,0.69409394,18.87935517,13.35691051,53.28673444,0,0.606455436,-14.90216712,,-14.29571169,0,0,17011.35855,-14.90216712,0,1989.545113,142.2969667,927.7637771,0,0,190.3753775,0,0,12206.26778,3116.428072
16,57,TUR,2,NationalCommitments,4,No,419,2035,1574.970719,91.121385,0,3307.763957,3272.116162,117.2316983,104.4734401,2097.628047,8981.585,1518.810959,0.3,0.295522762,2960.358322,611.1183694,133.601,0,74.54116392,0,0,0,0,0,0,20042.22275,10253.4264,20148.35,0,15106.82422,10007.89477,1404.281858,76963,0,0,0,0,0,0,0,25.15088596,10.59723331,3.95665982930722E-02,1.076211474,13.47744118,0,0,0,36.31378465,0.810457203,22.04443592,14.26934873,61.46467061,0,0.606455436,-9.473108342,,-8.866652906,0,0,17123.85219,-9.473108342,0,1928.912035,116.3573268,1241.273753,0,0,210.1530756,0,0,8006.315817,3434.137951
16,57,TUR,2,NationalCommitments,4,No,419,2010,614.171,73.195345,3364.873004,3364.873004,3357.388609,111.2915267,94.8217382,2073.786295,8812.44,1863.492,0.3,0.294655873,11.697,23.955,130.343,0,71.8634665,24395,17514.54,14617,0,21083.08,16867.92,24395,14564.6994,20148.35,0,15148.29261,2090.275551,616.3824444,76963,0,0,0,29.69814632,16.7962103,12.1243941,0.77754192,30.07922904,11.73926652,2.86259866039305E-02,0.778626836,17.56133569,24.1212747,8.7775779,15.3436968,21.86051141,0.500057821,13.60157273,8.258938688,51.93974046,0,7.40340519739919E-02,-1.907787223,,-1.833753171,0,25140.01908,17813.30079,-1.907787223,0,1911.267908,59.52448484,1305.255183,56.93107764,1427.716,200.3797365,605.668,0,1672.220441,3545.771423
16,57,TUR,2,NationalCommitments,4,No,419,2040,1779.276314,93.0575,0,3214.807971,3169.897915,110.7686305,103.0296593,2095.474112,8981.585,1517.917622,0.3,0.298219014,3942.718096,806.9731592,133.601,0,75.42032113,0,0,0,0,0,0,19495.6018,8936.202882,20148.35,0,15097.93866,11711.79918,1573.107478,76963,0,0,0,0,0,0,0,23.97631037,9.895649354,4.03940964085484E-02,1.098719422,12.98194159,0,0,0,35.24956932,0.778308283,21.16998529,14.07958403,59.22587969,0,0.606455436,-11.235147,,-10.62869157,0,0,17400.37811,-11.235147,0,1956.735496,125.5871626,1143.924441,0,0,204.6186666,0,0,9369.439342,3328.490101
16,57,TUR,3,GlobalSustainability,4,No,419,2045,1744.420535,94.679255,0,3121.851984,3067.389663,104.2857444,101.5594319,2351.157795,8981.585,1317.0676,0.3,0.583333333,4925.07787,1002.827949,133.601,0,99.86273696,0,0,0,0,0,0,26654.35908,7703.43744,20148.35,0,13100.18775,8139.75266,1216.913067,76963,3.63797880709171E-12,0,3.63797880709171E-12,0,0,0,0,35.77279122,15.14657347,4.24641072910081E-02,1.155023718,19.47119404,0,0,0,33.88793249,0.739393034,20.11149052,13.77644198,69.66072372,0,5.187642714,-5.455931086,,-0.268288372,0,0,29360.80187,-5.455931086,0,2186.302466,180.9803663,1717.61194,0,0,259.8075003,0,0,6511.802128,3222.576642
16,57,TUR,3,GlobalSustainability,4,No,419,2010,614.171,73.195345,3364.873004,3364.873004,3357.388609,111.2915267,94.8217382,2331.921483,8812.44,1863.492,0.3,0.294655873,11.697,23.955,130.343,0,71.8634665,24395,17514.54,14617,0,21083.08,16867.92,24395,14564.6994,20148.35,0,15148.29261,2090.275551,616.3824444,76963,0,0,0,29.69814632,16.7962103,12.1243941,0.77754192,30.07922904,11.73926652,2.86259866039305E-02,0.778626836,17.56133569,24.1212747,8.7775779,15.3436968,21.86051141,0.500057821,13.60157273,8.258938688,51.93974046,0,7.40340519739919E-02,-1.907787223,,-1.833753171,0,25140.01908,17813.30079,-1.907787223,0,1911.267908,59.52448484,1305.255183,56.93107764,1427.716,200.3797365,605.668,0,1672.220441,3545.771423
16,57,TUR,3,GlobalSustainability,4,No,419,2050,1898.706519,95.829258,0,3028.895998,2964.622121,97.78496004,100.0658525,2343.871068,8981.585,1251.854007,0.3,0.7,5907.437645,1198.682739,133.601,0,99.94230156,0,0,0,0,0,0,27849.9691,6561.752008,20148.35,0,12451.54199,8696.666272,1254.720633,76963,0,0,0,14.57491444,0,13.1116986,1.46321584,37.36666393,15.63459051,0.043275213,1.177085798,20.55498763,39.73522606,14.9447571,24.79046896,32.23626568,0.69409394,18.87935517,13.35691051,69.60292962,0,5.2071493,-5.363126955,,-0.155977655,0,0,32990.88671,-5.363126955,0,2250.155827,202.0858361,1747.563245,0,0,265.7926722,0,0,6957.333018,3116.428072
16,57,TUR,3,GlobalSustainability,4,No,419,2030,1299.064703,88.879698,0,3400.719944,3374.007806,123.6726431,105.887114,2355.779641,8981.585,1484.182142,0.3,0.299595341,1977.998548,415.2635796,133.601,0,91.41141858,0,0,0,0,0,0,23132.06387,11631.25307,20148.35,0,14762.38935,6236.403129,1052.540575,76963,3.63797880709171E-12,0,3.63797880709171E-12,13.12945606,0,11.9239575,1.20549856,30.81532078,13.47351294,3.90990875643896E-02,1.063495182,16.27831266,34.67605026,12.9353133,21.74073696,37.03259858,0.834553966,22.69986786,14.33273071,67.84791936,0,4.315945311,-5.197609257,,-0.881663946,0,0,19922.9806,-5.197609257,0,1966.556951,122.1962497,1590.657862,0,0,238.4558473,0,0,4989.122503,3539.483812
16,57,TUR,3,GlobalSustainability,4,No,419,2025,1158.216048,86.696476,0,3493.67593,3475.493393,130.0861832,107.2631909,2346.844537,8981.585,1521.045069,0.3,0.294496078,995.6387741,219.4087898,133.601,0,81.61330693,0,0,0,0,0,0,22079.27486,13092.53026,20148.35,0,15129.04575,5531.726354,982.0727848,76963,0,0,0,0,0,0,0,29.27311254,12.91804577,3.79074879121257E-02,1.031083671,15.3239831,0,0,0,37.5354372,0.853215847,23.20747103,14.32796617,66.80854975,0,0.30270676,-4.844220843,,-4.541514083,0,0,17339.25437,-4.844220843,0,1892.325695,104.6977214,1544.042483,0,0,230.8432076,0,0,4425.381084,3644.448455
16,57,TUR,3,GlobalSustainability,4,No,419,2000,413.827,64.113547,3278.088981,3278.088981,3271.179587,92.81978948,95.05441282,2298.240859,8812.44,1863.492,0.3,0.291415205,11.697,23.955,130.343,0,71.8634665,26379,19725.032,14100,0,20148.35,16335.65,26379,14006.68596,20148.35,0,16005.7905,0,423.1735375,76963,0,0,0,24.33621302,12.519501,11.3525685,0.46414352,23.80205793,11.13093887,1.70425822464101E-02,0.463558237,12.20756082,28.03781996,10.1463726,17.89144736,23.70643733,0.540911802,14.71280102,8.993636309,47.50849526,0,0,0,,0,0,0,19083.17382,0,0,2252.764343,60.34574454,1345.972208,61.88776121,1378.191,224.4116458,628.639,0,1672.220441,3480.426988
16,57,TUR,3,GlobalSustainability,4,No,419,2015,864.317,79.646178,3452.957153,3452.957153,3446.332644,122.2895573,100.8302003,2339.083156,8833.44,1854.135,0.3,0.297694985,13.037,23.637,134.097,0,71.8634665,23934,17165.024,14617,0,21630.3,16781.7,23934,14552.15144,20148.35,0,15141.58101,2443.014839,743.902709,76963,0,0,0,24.5247989,11.3178774,12.3085599,0.8983616,24.54095867,12.41632222,0.033023245,0.898232271,11.22640418,32.98976306,12.0304821,20.95928096,29.62106166,0.677691425,18.43320677,11.18785489,54.16202033,0,0.205502161,-2.272561362,,-2.067059201,0,25140.01908,16466.5013,-2.272561362,0,2038.824874,74.65513156,1505.112002,75.26342476,1486.568,215.1883169,584.569,0,1954.411871,3628.609379
16,57,TUR,3,GlobalSustainability,4,No,419,2005,525.476,68.704714,3239.426177,3239.426177,3231.387649,97.74945009,93.66500658,2318.891326,8812.44,1863.492,0.3,0.290106237,11.697,23.955,130.343,0,71.8634665,26606,19660.709,14617,0,20615.715,15124.285,26606,14544.07452,20148.35,0,15153.8537,0,510.7217828,76963,0,0,0,25.52211276,13.2327427,11.6193987,0.66997136,26.04645795,12.17872604,2.46290389407943E-02,0.669909859,13.19782205,24.47883602,9.0637365,15.41509952,21.79838872,0.487745318,13.26667265,8.53171607,47.84484667,0,2.828382311,0,,2.828382311,0,25140.01908,19513.44979,0,0,2184.257889,64.06829784,1459.899735,64.23781875,1372.053,221.8815416,601.606,0,1672.220441,3431.809286
16,57,TUR,3,GlobalSustainability,4,No,419,2020,1015.72,84.135428,3586.631917,3586.631917,3590.236079,136.6067249,109.0178418,2337.676101,8981.585,1831.988,0.3,0.291700362,13.279,23.554,133.601,0,71.8634665,23145,17085.54,14617,0,22220.36,16980.64,23145,14550.01132,20148.35,0,15133.48089,3088.352788,897.805,76963,0,0,0,32.16449324,15.4876577,15.7033149,0.97352064,31.16957941,13.90506185,3.58264189334854E-02,0.974478595,16.29003897,41.5031704,15.110004,26.3931664,37.51162033,0.860163978,23.39646019,14.11516014,68.68119975,0,0.207674991,-2.939917119,,-2.732242129,0,25140.01908,16837.42378,-2.939917119,0,2011.742149,99.36055056,1686.648328,94.46645272,2052.685,261.5443859,763.639,0,2470.68223,3764.300696
16,57,TUR,3,GlobalSustainability,4,No,419,2040,1591.367207,93.0575,0,3214.807971,3169.897915,110.7686305,103.0296593,2358.65038,8981.585,1378.80323,0.3,0.474433761,3942.718096,806.9731592,133.601,0,99.44629633,0,0,0,0,0,0,25453.04791,8936.202882,20148.35,0,13714.24002,7540.358827,1170.80037,76963,0,0,0,0,0,0,0,34.13207248,14.62211633,4.14604292951678E-02,1.127723677,18.38223248,0,0,0,35.24956932,0.778308283,21.16998529,14.07958403,69.3816418,0,5.003832691,-5.468579847,,-0.464747156,0,0,25956.31984,-5.468579847,0,2116.610409,160.8373982,1681.626003,0,0,253.7736152,0,0,6032.287061,3328.490101
16,57,TUR,3,GlobalSustainability,4,No,419,2035,1443.443457,91.121385,0,3307.763957,3272.116162,117.2316983,104.4734401,2361.25834,8981.585,1434.081147,0.3,0.371296872,2960.358322,611.1183694,133.601,0,98.02947339,0,0,0,0,0,0,24278.75666,10253.4264,20148.35,0,14264.06076,6901.662799,1116.74338,76963,0,0,0,0,0,0,0,32.47391497,14.05898712,4.03369109061804E-02,1.097163977,17.31776388,0,0,0,36.31378465,0.810457203,22.04443592,14.26934873,68.78769962,0,4.853682416,-5.373730118,,-0.520047702,0,0,22814.13621,-5.373730118,0,2043.461765,141.0605759,1638.584216,0,0,246.3799817,0,0,5521.330239,3434.137951
16,58,GRC,1,CurrentTrends,4,No,483,2020,185.552,10.512232,2744.878427,2744.878427,2716.377883,137.1424123,86.26515999,2093.775957,2695.152,1322.873,,0.532590016,1733.082,812.475,1893.326,0,65.74726701,3220.1601,2040.56,2647.0279,0,3901.8,3113.7721,3220.1601,2624.693025,3598.805379,302,821.4377795,2118.091716,204.812,12890,-1.424220523,0,-1.424220523,3.54855294,1.3762813,1.6761654,0.49610624,3.173334873,1.325011759,1.82383300978455E-02,0.496082579,1.352240536,4.66006208,1.1688768,3.49118528,3.719741034,0.108373469,2.947758348,0.771982686,6.893075908,0.022524473,4.05440522925797E-02,-2.682269573,,-2.619201047,0,5440.9984,2932.538214,-2.204647541,-0.477622032,160.3818972,54.20737539,143.3250073,55.30666942,202.945,30.90572391,64.87911,241.6,1694.473373,3055.411801
16,58,GRC,1,CurrentTrends,4,No,483,2005,243.759,11.113448,2816.953764,2816.953764,2800.477696,126.5198462,94.3005943,2115.19778,2663.506,1332.094,,0.56997557,1513.054,703.103,1705.478,0,65.74726701,3775,2861.073,4230,0,3751.0163,1133.9837,3775,4174.172666,3600.2296,175,723.3612363,311.5441932,130.6923042,12890,0,175,175,7.72569754,5.1703639,2.2417122,0.31362144,7.351759838,2.205498378,1.15103942115063E-02,0.313082723,4.833178738,6.280764,1.6294824,4.6512816,4.140458776,0.117833438,3.205069511,0.935389264,11.49221861,0,4.38257453475567E-02,-0.58471552,,-0.540889775,0,0,3640.167301,-0.307947787,-0.276767734,207.2888944,61.04724726,231.7068392,65.30686552,224,47.31135062,87.0922,241.6,557.5419671,3196.397547
16,58,GRC,1,CurrentTrends,4,No,483,2010,239.78,11.033783,2771.576983,2771.576983,2752.236806,130.9808165,95.8968528,2101.877179,2663.506,1332.094,,0.574487394,1513.054,703.103,1705.478,0,65.74726701,3704,2649.037,3785,0,3901.803,1499.197,3704,3723.188664,3600.2296,302,711.8496037,696.9274588,151.8046737,12890,0,127,127,6.24720616,3.7758463,2.0533149,0.41804496,6.155095987,1.920500684,1.53717011837716E-02,0.418110272,3.816485031,6.27666888,1.6149588,4.66171008,4.143699837,0.118227407,3.215785475,0.927914362,10.29879582,0,3.16324836518431E-02,-1.166504293,,-1.13487181,0,5440.9984,3016.536529,-0.688882262,-0.477622032,201.9509564,64.49504817,191.592281,63.8082914,213,37.94493468,68.92431,241.6,557.5419671,3124.32838
16,58,GRC,1,CurrentTrends,4,No,483,2015,195.684,10.806641,2737.983781,2737.983781,2720.363281,128.6563812,89.18976175,2095.430005,2661.661,1337.306,,0.581303516,1705.531,822.862,1912.281,0,65.74726701,3282,2522.584,2917,0,3901.803,2783.197,3282,2876.950791,3600.2296,302,822.862,1829.630019,176.3275895,12890,0,0,0,3.43710004,1.4848799,1.5526875,0.39953264,3.315445103,1.447484032,1.46881332700025E-02,0.399517225,1.468443846,5.59805976,1.4459172,4.15214256,3.909127544,0.112166613,3.050931876,0.858195669,7.224572647,0,3.67424760837185E-02,-2.397137823,,-2.360395347,0,5440.9984,3586.054923,-1.919515791,-0.477622032,180.8836845,59.36609424,149.5048676,60.03056932,164.463,30.52428538,50.483,241.6,1463.704015,3089.998798
16,58,GRC,1,CurrentTrends,4,No,483,2025,213.4687798,10.225502,0,2744.878427,2708.233901,136.3834814,86.20028812,2096.245865,2694.002111,367.3524635,,0.544989847,1733.082,812.475,1893.326,0,65.75173907,0,0,0,0,0,0,3473.076404,2303.037621,3597.269946,151,816.2865231,2313.84713,235.482375,12890,-1.535433138,-151,-152.5354331,0,0,0,0,3.494280081,1.483951007,1.79230133376311E-02,0.487505963,1.522823111,0,0,0,3.587180459,0.104105694,2.831674867,0.755505592,7.08146054,2.42818204334689E-02,0.571241551,-2.621155087,,-2.025631715,0,0,2114.314384,-2.382344071,-0.238811016,163.1990936,61.19553785,155.7179241,0,0,31.48890789,0,120.8,1851.077704,3039.55164
16,58,GRC,1,CurrentTrends,4,No,483,2030,245.9500334,9.926881,0,2744.878427,2708.147383,136.3755133,86.19775613,2094.762897,2694.002111,368.4810165,,0.543247159,1733.082,812.475,1893.326,0,65.75644051,0,0,0,0,0,0,3531.966416,2024.43025,3597.269946,100.6666667,818.794258,2550.719713,266.15275,12890,0,-50.33333333,-50.33333333,2.2830032,0,1.9562088,0.3267944,3.598286283,1.515207107,1.91373881659785E-02,0.520536958,1.562542219,6.09166192,1.574664,4.51699792,3.471190131,0.100766577,2.740850885,0.730339247,7.069476414,0,0.189732498,-2.775689586,,-2.585957088,0,0,1756.722173,-2.616482242,-0.159207344,164.5791858,62.79167342,160.6250692,0,0,32.94253092,0,80.53333333,2040.57577,3032.266464
16,58,GRC,1,CurrentTrends,4,No,483,2035,279.9071139,9.606587,0,2744.878427,2708.053938,136.3671251,86.19445159,2088.748742,2694.002111,369.6095695,,0.541417927,1733.082,812.475,1893.326,0,65.76140653,0,0,0,0,0,0,3597.844481,1771.898503,3597.269946,50.33333333,821.3019929,2754.528618,296.823125,12890,0,-50.33333333,-50.33333333,0,0,0,0,3.71663099,1.550394449,2.05611042207296E-02,0.559262035,1.606974506,0,0,0,3.345770124,9.71635635711001E-02,2.642848929,0.702921195,7.062401114,0,0.20631022,-2.897542088,,-2.691231868,0,0,1371.892037,-2.817938417,-7.96E-02,166.2786657,64.5772109,166.0773925,0,0,34.5478414,0,40.26666667,2203.622895,3025.046417
16,58,GRC,1,CurrentTrends,4,No,483,2040,313.2571422,9.267685,0,2744.878427,2707.954521,136.3583767,86.19047529,2081.524358,2694.002111,370.7381225,,0.539499321,1733.082,812.475,1893.326,0,65.76668947,0,0,0,0,0,0,3673.083287,1544.407618,3597.269946,0,823.8097278,2923.935921,327.4934999,12890,0,-50.33333333,-50.33333333,0,0,0,0,3.854247634,1.590990364,2.22623899679725E-02,0.605537007,1.657720263,0,0,0,3.212551632,9.33415595454536E-02,2.53889042,0.673661212,7.066799266,0,0.228516658,-2.985390114,,-2.756873456,0,0,955.6005422,-2.985390114,0,168.4724293,66.61645883,172.251937,0,0,36.34440628,0,0,2339.148737,3017.891226
16,58,GRC,1,CurrentTrends,4,No,483,2045,344.5247866,8.90032,0,2744.878427,2707.850039,136.3493164,86.18594608,2076.080535,2694.002111,366.3226947,,0.537471567,1733.082,812.475,1893.326,0,65.77235775,0,0,0,0,0,0,3758.258311,1338.796606,3597.269946,0,813.9982945,3023.512967,358.1638749,12890,0,0,0,0,0,0,0,4.013984511,1.637164196,2.43254664540643E-02,0.661652688,1.715167627,0,0,0,3.068788954,8.92178763390613E-02,2.426726236,0.642062718,7.082773465,0,0.314589579,-3.075715085,,-2.761125506,0,0,500.9750157,-3.075715085,0,171.2066925,68.92501478,179.1954523,0,0,38.35173051,0,0,2418.810373,3010.800595
16,58,GRC,1,CurrentTrends,4,No,483,2050,372.6923394,8.496078,0,2744.878427,2707.741485,136.339998,86.18099224,2074.484824,2694.002111,365.6371682,,0.535311353,1733.082,812.475,1893.326,0,65.77851045,0,0,0,0,0,0,3854.722351,1152.683859,3597.269946,0,812.475,3084.014594,388.8342499,12890,0,0,0,2.27094954,0,1.9461897,0.32475984,4.200919228,1.689543198,2.68804051628953E-02,0.73114702,1.780229009,5.7917902,1.503411,4.2883792,2.91232971,8.47267448520734E-02,2.30456746,0.60776225,7.113248938,0,0.37464291,-3.135608179,,-2.760965268,0,0,-5.57E-12,-3.135608179,0,174.6032369,71.53954449,187.0070898,0,0,40.60132409,0,0,2467.211675,3003.774342
16,58,GRC,1,CurrentTrends,4,No,483,2000,201.451,11.038109,2841.323506,2841.323506,2824.317105,121.5426502,99.69632749,2120.969558,2663.506,1332.094,,0.559567251,1513.054,703.103,1705.478,0,65.74726701,3854,2968.503,4675,0,3600.2296,760.7704,3854,4584.605032,3600.2296,0,738.6492115,0,112.5161561,12890,0,0,0,8.01624392,5.1470167,2.5855557,0.28367152,7.489130669,2.478788242,0.010399747,0.282873126,4.727469301,6.4242871,1.6598127,4.7644744,4.153248386,0.118086377,3.211949467,0.941298919,11.64237905,0,0,0,,0,0,0,3116.697795,0,0,220.7645093,61.27547364,280.2722723,66.713471,285,59.97640739,113,241.6,557.5419671,3228.955235
16,58,GRC,2,NationalCommitments,4,No,483,2040,325.844276,9.640504,0,2490.147549,2465.51348,108.9134492,87.25211787,2081.524358,2695.150971,380.8006962,0.17,0.512097006,1733.082,812.475,1893.326,0,67.31598837,0,0,0,0,0,0,3589.036649,911.9840729,3598.804006,0,846.1695706,3739.193702,204.812,12890,0,-50.33333333,-50.33333333,0,0,0,0,3.752669265,1.497182653,0.02406076,0.654452659,1.601033953,0,0,0,1.964757795,5.70453112091311E-02,1.551632465,0.41312533,5.71742706,0,0.122249832,-3.807035836,,-3.684786004,0,0,1001.346657,-3.807035836,0,164.9536542,71.2332888,151.6893212,0,0,37.01260377,0,0,2991.354961,2782.318338
16,58,GRC,2,NationalCommitments,4,No,483,2020,185.552,10.512232,2744.878427,2744.878427,2716.377883,137.1424123,86.26515999,2093.775957,2695.152,1322.873,0.17,0.532590016,1733.082,812.475,1893.326,0,65.74726701,3220.1601,2040.56,2647.0279,0,3901.8,3113.7721,3220.1601,2624.693025,3598.805379,302,821.4377795,2118.091716,204.812,12890,-1.424220523,0,-1.424220523,3.54855294,1.3762813,1.6761654,0.49610624,3.173334873,1.325011759,1.82383300978455E-02,0.496082579,1.352240536,4.66006208,1.1688768,3.49118528,3.719741034,0.108373469,2.947758348,0.771982686,6.893075908,0.022524473,4.05440522925797E-02,-2.682269573,,-2.619201047,0,5440.9984,2932.538214,-2.204647541,-0.477622032,160.3818972,54.20737539,143.3250073,55.30666942,202.945,30.90572391,64.87911,241.6,1694.473373,3055.411801
16,58,GRC,2,NationalCommitments,4,No,483,2010,239.78,11.033783,2771.576983,2771.576983,2752.236806,130.9808165,95.8968528,2101.877179,2663.506,1332.094,0.17,0.574487394,1513.054,703.103,1705.478,0,65.74726701,3704,2649.037,3785,0,3901.803,1499.197,3704,3723.188664,3600.2296,302,711.8496037,696.9274588,151.8046737,12890,0,127,127,6.24720616,3.7758463,2.0533149,0.41804496,6.155095987,1.920500684,1.53717011837716E-02,0.418110272,3.816485031,6.27666888,1.6149588,4.66171008,4.143699837,0.118227407,3.215785475,0.927914362,10.29879582,0,3.16324836518431E-02,-1.166504293,,-1.13487181,0,5440.9984,3016.536529,-0.688882262,-0.477622032,201.9509564,64.49504817,191.592281,63.8082914,213,37.94493468,68.92431,241.6,557.5419671,3124.32838
16,58,GRC,2,NationalCommitments,4,No,483,2030,250.1556936,10.059703,0,2686.923783,2653.613798,130.1923205,86.44766806,2094.762897,2695.150971,377.0906899,0.17,0.533130483,1733.082,812.475,1893.326,0,66.54151864,0,0,0,0,0,0,3465.802942,1817.475175,3598.804006,100.6666667,837.9256402,2864.513571,204.812,12890,0,-50.33333333,-50.33333333,2.2830032,0,1.9562088,0.3267944,3.512931275,1.463620587,1.95365167397952E-02,0.531393255,1.517917433,6.09166192,1.574664,4.51699792,3.130452339,9.07690702583494E-02,2.468918711,0.661533628,6.643383614,0,2.40758746285315E-02,-3.101660188,,-3.077584314,0,0,1747.981879,-2.942452845,-0.159207344,162.2519405,63.93139463,150.5448314,0,0,33.09763189,0,80.53333333,2291.610856,2979.423726
