"country" "tradeadjustment" "pathway" "year" "gdp" "population" "kcal_hist" "kcal_targ" "kcal_feas" "fat_feas" "prot_feas" "kcal_mder" "lnppmatureforest" "lnppmatureotherland" "patarget" "agroecosh" "protectedareasforest" "protectedareasothernat" "protectedareasother" "oecmareas" "calcbioscore" "histcropland" "histharvarea" "histpasture" "histurban" "histforest" "histotherland" "calccropland" "calcpasture" "calcforest" "calcnewforest" "calcotherland" "newotherland" "calcurban" "totalland" "forestchange" "newforestchange" "netforestchange" "histcropallco2e" "histcropco2" "histcropn2o" "histcropch4" "calccropallco2e" "calccropn2o" "calccropch4_ch4" "calccropch4" "calccropco2" "histliveallco2e" "histliven2o" "histlivech4" "calcliveallco2e" "calclivech4_ch4" "calclivech4" "calcliven2o" "calcallagrico2e" "calcdeforco2" "calcotherlucco2" "calcsequestco2" "calcpeatco2" "calcalllandco2e" "ghgbiofuels" "histwfblue" "calcwfblue" "calcsequestaband" "calcsequestaffor" "calcfarmlabourfte" "calcn_org" "calcn_synth" "histn_org" "histn_synth" "totalp" "histp" "lnppnewforest" "lnppnewotherland" "kcal_pou" "pou_computed" "mder_pou" "pou_calc"
"USA" "No" "NationalCommitments" "2015" 18206 324.607776 2935.15857 2935.15857 2935.447557 145.1335875 97.35344063 2083.352681 190958.761 159887.842 NA 0.224777484 47299.926 44347.22 27986.166 0 68.80199909 159345.1 101711.576 245373.6 101711.576 310095 199928.3 159345.1 245078.86 303536 0 185347.3606 9931.143105 12953.53633 916192 0 0 0 186.4104705 66.7395865 109.2963144 10.3745696 183.9479442 100.5909428 0.382968641 10.41674704 72.94025432 239.3143826 45.1401405 194.1742421 228.2507211 6.81027265 185.2394161 43.01130498 339.9242618 0 5.164547374 -22.36639729 NA -17.20184992 -72.27440342 108500.0002 78369.05784 -22.36639729 0 1658.112432 2106.495716 9229.681181 1927.42203 11829.381 3227.267312 NA 0 7944.914484 3343.515949 NA NA 0.33
"USA" "No" "NationalCommitments" "2020" 19377.4 335.942003 3076.599587 3076.599587 3065.764342 156.4199055 104.0740701 2086.76213 189253.621 160351.789 NA 0.226179194 47280.829 44728.221 28210.526 0 68.80199909 160436.8 97050.213 245373.5538 97050.213 309795 199136.6462 160436.8 245149.2484 302760.2885 0 183426.046 9931.143105 14488.474 916192 -775.7115101 0 -775.7115101 187.9217845 65.8938197 110.2340421 11.79392272 186.3080152 100.6622289 0.434881888 11.82878734 73.81699889 251.859931 47.5764744 204.2834566 241.896777 7.225543493 196.534783 45.36199403 348.6907062 28.8084161 22.17554409 -18.4662225 NA 32.51773769 -79.51408601 108500.0002 80879.81638 -18.4662225 0 1571.039273 2265.444564 9029.580769 2022.282101 11621.29192 3167.295743 NA 0 7944.914484 3488.281564 NA NA 0.15
"USA" "No" "NationalCommitments" "2025" 21589.75938 346.1143966 0 3076.599587 3064.084928 156.3520961 104.0203363 2091.150031 187983.8669 148939.3951 NA 0.219498963 50572.30816 48114.66712 28210.526 0 71.02220709 0 0 0 0 0 0 165997.7538 235230.0233 300728.9872 4000 179595.7686 14528.50701 16110.96012 916192 -2031.30129 4000 1968.69871 0 0 0 0 194.7416267 107.390187 0.358777235 9.758740802 77.59269885 0 0 0 245.4154548 7.366149668 200.359271 45.05618384 354.3004113 76.81866804 38.64849074 -37.29388454 NA 78.17327425 -85.85667016 0 80968.27465 -21.40414034 -15.8897442 1613.337635 2494.691223 9488.297951 0 0 3344.114429 NA 3200 11622.80561 3355.495824 NA NA 0.33
"USA" "No" "NationalCommitments" "2030" 23929.85972 355.0928473 0 3004.332822 2991.064055 149.0261241 101.322043 2090.009684 187933.1566 143564.5762 NA 0.219480258 53863.78733 51501.11324 28210.526 0 73.25804157 0 0 0 0 0 0 161544.8542 213255.3744 300647.8629 12000 173114.6443 37895.818 17733.44623 916192 -81.12430584 8000 7918.875694 113.0383939 0 99.4035861 13.63480784 188.9678819 104.6898948 0.356935911 9.708656782 74.5693303 259.4712596 49.9582902 209.5129694 231.0760582 6.956260198 189.2102774 41.86578083 341.2297021 3.22261117 5.800700106 -127.0890908 NA -118.0657795 -78.81423807 0 79648.69772 -79.41985818 -47.6692326 1568.913251 2506.254963 9083.079885 0 0 3225.264455 NA 9600 30316.6544 3175.889531 NA NA 0.83
"USA" "No" "NationalCommitments" "2035" 26333.67108 362.2392307 0 2898.453609 2884.119603 138.2949886 97.37158983 2085.884678 187882.4463 139516.6428 NA 0.220032507 57155.26649 54887.55936 28210.526 0 75.51682041 0 0 0 0 0 0 158997.6731 193084.1489 300566.7386 18000 168233.52 57953.9871 19355.93235 916192 -81.12430584 6000 5918.875694 0 0 0 0 186.0060172 103.1413208 0.368559415 10.02481608 72.83988031 0 0 0 216.9358317 6.552305662 178.222714 38.7131177 325.2210249 3.22261117 5.800700106 -200.7235783 NA -191.7002671 -77.72082406 0 80070.47181 -129.2197294 -71.50384889 1566.027687 2556.960955 8773.04712 0 0 3146.187677 NA 14400 46363.18968 3075.544337 NA NA 1.33
"USA" "No" "NationalCommitments" "2040" 28804.87922 367.6277237 0 2758.961947 2743.212231 124.1563307 92.16581888 2082.410229 187831.7359 135468.7095 NA 0.221723874 60446.74565 58274.00548 28210.526 0 77.80597959 0 0 0 0 0 0 156483.5875 166403.8131 300485.6143 24000 163352.3957 84488.17101 20978.41847 916192 -81.12430584 6000 5918.875694 0 0 0 0 182.6351895 101.1457894 0.380753642 10.35649906 71.132901 0 0 0 195.4492913 5.935253077 161.4388837 34.01040758 300.9103637 3.22261117 5.800700106 -290.4365376 NA -281.4132263 -77.17411705 0 81170.92888 -195.0980724 -95.33846519 1566.129787 2608.034764 8421.443497 0 0 3060.359933 NA 19200 67590.53681 2943.331243 NA NA 2.47
"USA" "No" "NationalCommitments" "2045" 31331.48595 371.8009352 0 2585.857837 2568.353866 106.6109877 85.70573697 2081.666916 187781.0256 130093.8906 NA 0.258746013 63738.22482 61660.4516 28210.526 0 80.04629475 0 0 0 0 0 0 154009.6313 134301.9462 300404.49 32000 156871.2714 116003.7565 22600.90458 916192 -81.12430584 8000 7918.875694 0 0 0 0 178.9416347 98.77403658 0.393912865 10.71442991 69.45316825 0 0 0 167.2942126 5.125238189 139.4064787 27.88773385 269.6084373 3.22261117 5.800700106 -400.462056 NA -391.4387447 -76.62741004 0 82942.90256 -273.3441024 -127.1179536 1570.398629 2661.601973 8035.615323 0 0 2969.871222 NA 25600 92803.00522 2779.262206 NA NA 5.18
"USA" "No" "NationalCommitments" "2050" 33889.69458 375.4711665 0 2572.412857 2554.772396 105.2482088 85.20397042 2083.040774 187730.3153 124719.0717 NA 0.306297583 67029.70398 65046.89772 28210.526 0 82.17756256 0 0 0 0 0 0 151673.465 128044.3338 300323.3657 40000 150390.147 121537.2977 24223.3907 916192 -81.12430584 8000 7918.875694 118.8875516 0 104.536614 14.3509376 176.104362 97.36204859 0.399828063 10.87532331 67.86699015 256.7028002 49.1377887 207.5650115 163.3234785 5.004139649 136.1125985 27.21088009 263.8938446 3.22261117 5.800700106 -445.9800685 NA -436.9567572 -75.53399603 0 81846.53956 -287.0826265 -158.897442 1556.681865 2705.344561 7747.899621 0 0 2878.138003 NA 32000 97229.83818 2766.518766 NA NA 5.52
"ARG" "Yes" "NationalCommitments" "2000" 395.646 37.070774 2872.559752 2872.559752 2856.257232 106.1482893 91.89247427 2040.528992 80046.323 253.376 NA 0.489317437 13741.006 182.989 6819.262 0 71.12667561 28640 25051.643 99870 0 33378 111781 28640 101472.2133 33378 0 109734.3052 0 444.4815452 273669 0 0 0 18.2323187 8.550519 8.2277013 1.4540984 18.08993707 8.125276705 0.0534570484087981 1.454031717 8.510628653 103.5024765 22.4409549 81.0615216 99.59374558 2.884911936 78.46960465 21.12414092 117.6836824 0 0 0 NA 0 -2.24e-07 0 2517.592706 0 0 148.657216 158.3258141 473.1126586 159.0679064 498.223 186.677959 NA 238.4 5334.981687 3017.768562 NA NA 7.13
"ARG" "Yes" "NationalCommitments" "2005" 435.297 39.070501 2731.6537 2731.6537 2714.690227 97.3967396 83.70237131 2050.52648 80046.323 253.376 NA 0.527634237 13741.006 182.989 6819.262 0 71.12667561 34791.6 28209.273 95129.3 0 31796 111952.1 34791.6 96724.55603 31821.0881 148 107343 2337.161378 503.594458 273669 -1556.911904 148 -1408.911904 26.98051638 14.7852297 10.9618782 1.23340848 26.83704794 11.05805633 0.0453322525347622 1.233037269 14.54595434 120.4185563 26.1500421 94.26851424 116.590607 3.379949544 91.9346276 24.65597941 143.4276547 118.2762848 74.82308678 -10.52723021 NA 182.5721414 -2.63e-07 0 2301.081881 -9.343838956 -1.183391253 166.3977538 146.9600341 675.3825621 149.3774701 640.406 278.1884258 NA 238.4 5334.981687 2868.606797 NA NA 10.74
"ARG" "Yes" "NationalCommitments" "2010" 552.738 41.100123 2729.333937 2729.333937 2717.531961 93.24595932 91.14398401 2057.815527 80046.323 253.376 NA 0.552695064 13741.006 182.989 6819.262 0 71.12667561 39003.1 30028.678 87264.8 0 30214 117187.1 39003.1 88757.13467 31101.59645 298 107269.8728 6668.727109 570.5689715 273669 -719.4916445 150 -569.4916445 24.90931696 11.2182021 12.0295539 1.66156096 23.29860605 10.70296925 0.0610691211544294 1.661080095 10.9345567 104.5578059 22.8655245 81.69228144 100.541662 2.909226112 79.13095026 21.41071174 120.8446131 54.66663886 43.18141434 -29.04396795 NA 68.80408525 -2.995654922 12229.997 2899.15599 -26.66119367 -2.382774279 159.2007219 162.5009909 552.7924828 166.7163112 771.245 213.678511 NA 238.4 5334.981687 2875.866773 NA NA 10.82
"ARG" "Yes" "NationalCommitments" "2015" 594.749 43.257065 2877.880119 2877.880119 2870.261966 107.5800419 98.68717551 2061.074555 80135.682 252.569 NA 0.539230668 14301.064 182.488 7182.996 0 71.12667561 41339.1 35360.945 79400.3 0 29097 123832.6 41339.1 80813.6628 30800.64598 300 107265.1483 12503.99226 646.4506233 273669 -300.9504742 2 -298.9504742 27.2958235 12.7572059 12.7460424 1.7925752 26.92248522 12.93632754 0.0658691710588601 1.791641453 12.19451623 108.9213965 23.8325178 85.08887872 105.939694 3.06181528 83.28137561 22.65831843 129.8665243 22.87564493 25.63954838 -52.38901966 NA -3.873826352 -2.995654922 12229.997 3555.565653 -49.99025361 -2.398766053 183.3271549 188.0141709 725.6296129 196.6896796 603.48131 299.0149109 NA 240 10003.19381 3031.021615 NA NA 7.45
"ARG" "Yes" "NationalCommitments" "2020" 514.63 45.036032 2972.556997 2972.556997 2961.161012 120.6181705 105.2828802 2070.34883 80526.146 247.522 NA 0.515785177 14683.949 179.201 7145.555 0 71.12667561 43076.7597 37523.767 74681 0 28573 127338.2403 43076.7597 75506.83557 30616.62871 304 107258.9889 16173.36311 732.424 273669 -184.0172692 4 -180.0172692 29.83891524 10.74322 17.6649018 1.43079344 28.17598532 16.35969697 0.052578812 1.430143697 10.38614466 114.7574227 25.1920305 89.56539216 111.3239971 3.218529118 87.54399201 23.78000508 136.5043275 13.99530782 20.03189434 -67.09094025 NA -33.06373809 -2.995654922 12229.997 4062.94021 -64.66019065 -2.4307496 177.2034293 178.7829345 1243.796086 184.9294865 1400.38143 507.8012993 NA 243.2 12938.69049 3116.590474 NA NA 8.83
"ARG" "Yes" "NationalCommitments" "2025" 598.4148575 46.33752 0 2972.556997 2957.919914 120.4852977 105.1264253 2084.106799 80222.51842 212.8607704 NA 0.538761433 20326.71566 179.2288697 7145.555 0 71.12667561 0 0 0 0 0 0 37974.68008 77624.87959 30313.00113 2113 106147.7588 18532.49176 972.7236382 273678.535 -303.627577 1809 1505.372423 0 0 0 0 26.54802772 14.95702782 0.0551211912025775 1.499296401 10.0917035 0 0 0 120.1436785 3.47406185 94.49448232 25.64919622 143.6960513 20.22423954 -24.5052909 -80.68371234 NA -84.96476369 -2.995654922 0 4041.677711 -63.78840344 -16.8953089 180.5118285 178.2323752 1055.232462 0 0 457.5337739 NA 1690.4 14825.99341 3113.075584 NA NA 9.29
"ARG" "Yes" "NationalCommitments" "2030" 679.8784739 47.67856 0 2972.556997 2958.227335 120.509478 105.1489358 2091.004075 80222.51842 212.2970136 NA 0.543863615 25969.48231 179.2567395 7145.555 0 71.12667561 0 0 0 0 0 0 38642.1104 75074.25662 30313.00113 2717.333333 105866.6289 20092.48098 972.7236382 273678.535 0 604.3333333 604.3333333 20.22389418 0 17.8631817 2.36071248 27.23781512 15.53779207 0.0521040923165332 1.417231311 10.28279174 138.6144155 30.1740621 108.4403534 121.9271179 3.5262123 95.91297455 26.01414333 146.1692781 0 8.868958791 -91.75264192 NA -82.88368313 -2.995654922 0 4438.947854 -70.02515207 -21.72748985 183.7332214 185.6580706 1079.086488 0 0 458.7130358 NA 2173.866667 16073.98479 3110.855235 NA NA 9.53
"ARG" "Yes" "NationalCommitments" "2035" 760.6346579 48.912958 0 2972.556997 2958.773929 120.5520591 105.1897241 2091.975152 80222.51842 211.7332567 NA 0.548555169 30313.00113 179.2846092 7145.555 0 71.12667561 0 0 0 0 0 0 39039.31721 71494.31029 30313.00113 3321.666667 105585.499 22952.01706 972.7236382 273678.535 0 604.3333333 604.3333333 0 0 0 0 27.74334388 15.99394947 0.0497382574642951 1.352880603 10.39651381 0 0 0 121.8612524 3.524936455 95.87827157 25.98298085 146.6089414 0 5.627944012 -108.0170863 NA -102.3891423 -2.995654922 0 4821.150554 -81.45741553 -26.55967079 187.5675892 191.4006439 1093.95327 0 0 457.1652323 NA 2657.333333 18361.61365 3107.720348 NA NA 9.62
"ARG" "Yes" "NationalCommitments" "2040" 841.0747977 50.014489 0 2972.556997 2959.21538 120.5865565 105.2224977 2088.922661 80222.51842 211.1694999 NA 0.55195113 30313.00113 179.3124789 7145.555 0 71.12667561 0 0 0 0 0 0 38698.98751 67420.54756 30313.00113 3926 105304.3691 27042.90606 972.7236382 273678.535 0 604.3333333 604.3333333 0 0 0 0 27.68784121 16.0909042 0.0477154815913301 1.297861099 10.29907591 0 0 0 120.6380869 3.490348759 94.93748626 25.70060069 145.3302732 0 0 -129.20441 NA -129.20441 -2.995654922 0 5108.652487 -97.8125583 -31.39185174 190.3169433 193.0969675 1089.331863 0 0 455.0195341 NA 3140.8 21634.32485 3103.32947 NA NA 9.62
"ARG" "Yes" "NationalCommitments" "2045" 932.2855903 50.924787 0 2972.556997 2959.218239 120.5868022 105.2225956 2086.540742 80222.51842 211.1694999 NA 0.555421731 30313.00113 179.3403486 7145.555 0 71.12667561 0 0 0 0 0 0 38483.28935 62710.0522 30313.00113 3926 105304.3691 31969.09958 972.7236382 273678.535 0 0 0 0 0 0 0 27.71439964 16.20739201 0.0466796709586748 1.26968705 10.23732058 0 0 0 117.8245652 3.409891371 92.74904528 25.07551995 142.54331 0 0 -148.899053 NA -148.899053 -2.995654922 0 5385.922287 -117.5072013 -31.39185174 193.6383562 195.1449935 1085.193712 0 0 452.1709935 NA 3140.8 25575.27966 3097.357441 NA NA 9.67
"ARG" "Yes" "NationalCommitments" "2050" 1030.880607 51.621175 0 2972.556997 2959.220702 120.5870168 105.222674 2086.321581 80222.51842 211.1694999 NA 0.55882707 30313.00113 179.3682184 7145.555 0 71.12667561 0 0 0 0 0 0 38589.87841 58782.91745 30313.00113 3926 105304.3691 35789.64527 972.7236382 273678.535 0 0 0 22.86782576 0 20.127744 2.74008176 27.9997088 16.48627502 0.0457939812024275 1.245596289 10.2678375 142.0936897 30.9744708 111.1192189 116.007575 3.358470806 91.35040592 24.65716909 141.0116289 0 1.278411056 -164.1733785 NA -162.8949674 -2.995654922 0 5681.527733 -132.7815268 -31.39185174 195.0954025 198.749159 1092.42886 0 0 451.1351769 NA 3140.8 28631.71621 3096.898401 NA NA 9.67
"AUS" "Yes" "NationalCommitments" "2000" 873.304 19.017963 2308.907387 2308.907387 2297.809705 105.1924955 81.64603064 2085.364963 73277.241 441754.358 NA 0.18424527 17687.14 43549.492 25385.907 0 69.60095763 23769 21633.819 431700 0 131814.1 180946.9 23769 431700 131814.1 0 180143.432 0 803.4680028 768230 0 0 0 15.45317886 5.1249441 9.1462098 1.18202496 21.19178622 13.84337837 0.0505357567647841 1.374572584 5.97383526 110.3336886 32.23311 78.10057856 88.05486637 2.339554243 63.6358754 24.41899097 109.1415451 0 0 0 NA 0 -0.105107538 0 1227.699019 0 0 377.1691028 153.2507439 1015.490488 151.1341797 951 423.2953519 NA 0 63200.27278 2651.173029 NA NA 13.28
"AUS" "Yes" "NationalCommitments" "2005" 1027.25 20.171731 2429.232962 2429.232962 2418.780749 115.0422397 84.59990985 2089.776955 73277.241 441754.358 NA 0.184509251 17687.14 43549.492 25385.907 0 69.60095763 26742 23848.556 383488 0 130680.1 192400.9 26742 383488 131739.9858 0 180139.0491 45229.83967 891.1254535 768230 -74.11424862 0 -74.11424862 17.25030168 7.365842 9.4145688 0.46989088 17.45178368 11.3732787 0.0238990228024391 0.65005342 5.428451558 104.753777 30.3885309 74.36524608 85.48326012 2.277418767 61.94579046 23.53746966 102.8512573 3.21057442 12.99692915 -28.34576253 NA -12.13825896 -0.0838 0 794.0066749 -28.34576253 0 362.9700665 114.8629089 799.4033596 146.7774921 952.174 295.8626094 NA 0 63200.27278 2784.738006 NA NA 8.84
"AUS" "Yes" "NationalCommitments" "2010" 1181.08 22.019168 2620.718998 2620.718998 2610.308097 123.8120724 98.43410666 2088.863721 73277.241 441754.358 NA 0.184124511 17687.14 43549.492 25385.907 0 69.60095763 25968 24667.992 350404 0 129546.1 240103.9 25968 350404 131735.1247 0 180134.1881 79000.34097 988.3462331 768230 -4.861038976 0 -4.861038976 17.894951 8.2152149 9.4761849 0.2035512 20.14600122 13.18001649 0.015332318 0.417039055 6.548945676 90.18869712 25.702404 64.48629312 77.61906771 2.08192773 56.62843426 20.99063345 97.49752463 0.2241363 0.391088777 -49.50990146 NA -48.89467638 -0.267544305 3891.997068 772.5774686 -49.50990146 0 374.9021811 133.6310789 884.9763472 143.3182405 981.787 314.4082352 NA 0 63200.27278 2993.633059 NA NA 4.29
"AUS" "Yes" "NationalCommitments" "2015" 1350.62 23.820236 2591.775856 2591.775856 2600.708991 128.5897412 96.29372152 2083.401423 73298.957 441680.496 NA 0.18300673 21405.331 83516.626 34381.051 0 69.60095763 31397 23691.272 316722 0 133094.5 269222.5 31397 316722 131735.1247 0 180128.513 107151.1886 1096.17369 768230 0 0 0 19.08860362 6.9054437 11.5556532 0.62750672 23.43741275 15.37683687 0.0322219354618624 0.876436645 7.184139231 92.99836126 26.4989907 66.49937056 79.72796883 2.137654287 58.14419662 21.58377222 102.8978373 0 23.95044573 -67.15217587 NA -43.20173014 -0.267544305 3892.006686 881.3802062 -67.15217587 0 393.0788824 147.7913027 1107.212212 149.073701 1302.762 356.7432751 NA 0 85720.95091 2990.217956 NA NA 4.22
"AUS" "Yes" "NationalCommitments" "2020" 1491.02 25.670051 2552.404805 2552.404805 2546.406121 124.1216381 99.31843439 2085.53596 75808.23 429907.987 NA 0.182546148 27782.886 89904.061 38750.922 0 69.60095763 30996 20666.22 324779 0 134005.1 258194.9 30996 324779 131735.1247 0 172196.4816 107307.6287 1215.765 768230 0 0 0 19.22104232 7.9839912 11.1590388 0.07801232 18.78578421 12.68753917 0.00991559640263242 0.269704222 5.828540824 80.99541246 23.1843339 57.81107856 69.11339189 1.851512463 50.36113899 18.7522529 87.6316318 0 22.01087326 -62.28311929 NA -40.27224602 -0.267544305 3892.006686 636.5000252 -62.28311929 0 327.1364077 132.0786846 967.9213353 138.520227 1337.593 316.397578 NA 0 85846.10295 2932.432555 NA NA 6.22
"AUS" "Yes" "NationalCommitments" "2025" 2068.385261 29.52055865 0 2564.674875 2558.645022 126.883045 98.47317617 2088.87022 75808.23 172115.7251 NA 0.186084666 28275.13064 91975.03721 38750.922 0 71.57298476 0 0 0 0 0 0 32839.07945 316191.3758 131735.1247 760 172115.7251 113138.1568 1450.538126 768230 0 760 760 0 0 0 0 20.84387741 14.05650939 0.0131682948235839 0.358177619 6.429190405 0 0 0 72.01785246 1.932835527 52.57312634 19.44472612 92.59418556 0 10.11141001 -72.94566581 NA -62.8342558 -0.267544305 0 721.7024385 -65.93713989 -7.008525914 365.1635414 144.9204752 1063.56497 0 0 361.3190952 NA 608 90510.52546 2941.021935 NA NA 6.14
"AUS" "Yes" "NationalCommitments" "2030" 2363.106205 31.57416273 0 2570.80991 2564.801543 128.2658198 98.0521975 2090.97895 75808.23 172088.0058 NA 0.331137968 29259.61993 96116.98964 38750.922 0 73.5450119 0 0 0 0 0 0 32132.73299 306426.338 131735.1247 1000 172088.0058 123280.994 1566.80448 768230 0 240 240 11.94463656 0 11.1402564 0.80438016 20.49599216 13.82284571 0.013222779 0.359659583 6.313486873 111.9673847 31.6870281 80.28035664 73.25525336 1.967494105 53.51583967 19.73941369 93.48370121 0 0.492319118 -81.51545035 NA -81.02313123 -0.267544305 0 715.3353952 -72.29370572 -9.221744624 376.6040809 140.6370087 1028.337 0 0 356.8992396 NA 800 98624.79519 2945.356382 NA NA 6.11
"AUS" "Yes" "NationalCommitments" "2035" 2671.026799 33.3710663 0 2576.944945 2570.959013 129.6487432 97.63128766 2091.300486 75808.23 172059.1959 NA 0.491259642 30244.10921 100258.9421 38750.922 0 75.51703903 0 0 0 0 0 0 31333.38554 295324.9631 131735.1247 1260 172059.1959 134847.7381 1669.592614 768230 0 260 260 0 0 0 0 19.96000358 13.4817626 0.0131290515898227 0.357110203 6.121130777 0 0 0 73.67118995 1.977328209 53.78332729 19.88786267 93.36364923 0 0.435246846 -91.16203926 NA -90.72679241 -0.267544305 0 704.1870625 -79.54264103 -11.61939823 383.8884885 135.6959525 988.5143356 0 0 349.8657926 NA 1008 107878.1905 2949.691728 NA NA 6.04
"AUS" "Yes" "NationalCommitments" "2040" 2995.578721 35.42467038 0 2583.07998 2577.115828 131.031622 97.21032013 2088.98012 75808.23 172032.4648 NA 0.653131033 31228.59849 104400.8945 38750.922 0 77.48906616 0 0 0 0 0 0 30685.36788 284616.8425 131735.1247 1500 172032.4648 145893.1167 1767.083419 768230 0 240 240 0 0 0 0 19.56122118 13.23430867 0.0131236515582581 0.356963322 5.969949186 0 0 0 74.03085268 1.985305543 54.00031077 20.03054191 93.32452955 0 0.412815792 -100.2974509 NA -99.88463514 -0.267544305 0 698.5741595 -86.46483399 -13.83261694 392.884932 131.7454794 956.7101594 0 0 344.5500003 NA 1200 116714.4933 2954.026417 NA NA 5.89
"AUS" "Yes" "NationalCommitments" "2045" 3336.645457 37.22157395 0 2583.07998 2577.112285 131.0313441 97.21001563 2086.040246 75808.23 172004.4259 NA 0.816040909 32213.08778 108542.8469 38750.922 0 79.4610933 0 0 0 0 0 0 29867.64602 265139.3373 131735.1247 1760 172004.4259 165868.2424 1855.223656 768230 -2.91e-11 260 260 0 0 0 0 18.98846449 12.86768217 0.0129745303891974 0.352907227 5.767875089 0 0 0 72.49676776 1.946770078 52.95214612 19.54462164 91.21768794 0 0.37322168 -115.2136139 NA -114.8403922 -0.267544305 0 691.88023 -98.98334335 -16.23027054 405.9783924 126.6239336 917.3456753 0 0 335.717305 NA 1408 132694.5939 2954.022889 NA NA 5.81
"AUS" "Yes" "NationalCommitments" "2050" 3694.7719 38.76177701 0 2583.07998 2577.109698 131.0311505 97.20979283 2084.130107 75808.23 171981.609 NA 0.978264752 33197.57706 112684.7993 38750.922 0 81.43312043 0 0 0 0 0 0 29111.31552 251956.8805 131735.1247 2000 171981.609 179566.7253 1878.345006 768230 0 240 240 13.26009422 0 12.2809323 0.97916192 18.44636501 12.52533719 0.0127983493775369 0.348115103 5.572912724 114.4124824 32.4080211 82.00446128 72.35254948 1.944889968 52.90100713 19.45154235 90.53137019 0 0.0979052194606227 -126.0117391 NA -125.9138339 -0.267544305 0 683.4141593 -107.5682498 -18.44348925 418.503991 121.8816096 881.3652726 0 0 327.1910873 NA 1600 143653.3803 2954.020305 NA NA 5.76
"BRA" "Yes" "NationalCommitments" "2000" 1186.42 175.87372 2591.256723 2591.256723 2588.422012 92.16839137 71.21464222 2052.806988 328195.78 51932.939 NA 0.602162521 210120.265 24241.364 13305.296 0 76.22591257 51748.924 61721.315 169747.8922 2465.302549 589854.9041 36835.53017 51748.924 170047.1286 589854.9041 0 36536.29377 0 2465.302549 850652.553 0 0 0 37.75595202 16.3516027 14.9032338 6.50111552 38.68301217 19.21182971 0.238816294 6.495803191 12.97537926 368.3053143 86.0155842 282.2897301 375.6256822 10.13356957 275.6330922 99.99259002 414.3086944 0 0 0 NA 0 0 0 6541.227725 0 0 983.2204466 983.3469836 1352.971626 1336.234852 1668 1338.758688 NA 0 0 2722.058246 NA NA 21.77
"BRA" "Yes" "NationalCommitments" "2005" 1368.46 186.797334 2776.198305 2776.198305 2773.63484 94.63094853 74.50243408 2070.388796 328195.78 51932.939 NA 0.59828502 210120.265 24241.364 13305.296 0 76.22591257 64216.479 66687.014 173388.6232 2735.67069 573108.8475 37202.93266 64216.479 173776.5287 573316.7599 0 36518.33646 0 2824.44889 850652.553 -16538.14413 0 -16538.14413 42.23076436 17.2753718 18.00981 6.94558256 50.13845387 28.05143917 0.255231629 6.942300311 15.1447144 446.6868975 104.8502637 341.8366338 457.3023002 12.34393178 335.7549446 121.5473556 507.4407541 1350.805446 1.23761829 -4.95e-14 NA 1352.043064 0 0 7055.876677 -4.95e-14 0 1089.695152 1237.98054 2198.860882 1521.144027 2200.28446 2055.721366 NA 0 0 2926.026328 NA NA 14.11
"BRA" "Yes" "NationalCommitments" "2010" 1703.15 196.353492 2956.714651 2956.714651 2953.915426 103.2899125 90.09304482 2083.499787 328195.78 51932.939 NA 0.589916716 210120.265 24241.364 13305.296 0 76.22591257 65277.803 76434.188 177571.9719 2997.777812 565834.1855 38970.81486 65277.803 177800.7038 568065.9704 0 36272.15991 0 3235.915824 850652.553 -5250.789488 0 -5250.789488 46.95106016 20.9346882 21.1738254 4.84254656 58.29053216 31.43528329 0.354674953 9.647158726 17.20809015 458.3794532 111.5501751 346.8292781 463.2590334 12.48687117 339.6428959 123.6161375 521.5495656 428.9047112 8.37642026 0 NA 437.2811315 0 15299.97948 6706.839594 0 0 995.9681671 1246.805035 2642.836077 1734.837531 3091.46331 2433.618187 NA 0 0 3110.912198 NA NA 8.4
"BRA" "Yes" "NationalCommitments" "2015" 1802.21 205.188205 2951.965394 2951.965394 2949.279762 113.3864026 91.36350572 2091.360046 327760.255 52070.397 NA 0.591234214 211047.928 24657.753 13424.726 0 76.22591257 76873.236 81811.47 171458.9421 3328.753084 559440.8636 39550.7582 76873.236 171792.1995 562208.1839 0 33114.49698 2957.111192 3707.32544 850652.553 -5857.786577 0 -5857.786577 53.10887218 25.021965 24.2741499 3.81275728 66.52126351 35.64414932 0.417717191 11.36190759 19.5152066 472.3553793 116.9583324 355.3970469 476.3732918 12.83765084 349.1841028 127.189189 542.8945553 478.4878117 98.29242486 -11.66208371 NA 565.1181528 0 15299.97948 6008.708047 -11.66208371 0 959.7045449 1127.807604 3194.464365 1710.84563 3502.21188 3068.872425 NA 0 2365.688953 3099.5176 NA NA 7.01
